index,timestamp,z_force
0,2026-05-15T14:04:26.061739+00:00,9.49200000000019
1,2026-05-15T14:04:26.095073+00:00,9.49200000000019
2,2026-05-15T14:04:26.128406+00:00,6.158666666666856
3,2026-05-15T14:04:26.161739+00:00,7.825333333333522
4,2026-05-15T14:04:26.195072+00:00,7.492000000000189
5,2026-05-15T14:04:26.228406+00:00,8.158666666666855
6,2026-05-15T14:04:26.261739+00:00,6.492000000000189
7,2026-05-15T14:04:26.295073+00:00,9.99200000000019
8,2026-05-15T14:04:26.328406+00:00,9.49200000000019
9,2026-05-15T14:04:26.361739+00:00,12.49200000000019
10,2026-05-15T14:04:26.395072+00:00,7.742000000000189
11,2026-05-15T14:04:26.428406+00:00,7.158666666666856
12,2026-05-15T14:04:26.461739+00:00,8.158666666666855
13,2026-05-15T14:04:26.495073+00:00,6.742000000000189
14,2026-05-15T14:04:26.528406+00:00,5.492000000000189
15,2026-05-15T14:04:26.561739+00:00,6.492000000000189
16,2026-05-15T14:04:26.595073+00:00,4.742000000000189
17,2026-05-15T14:04:26.628406+00:00,5.158666666666856
18,2026-05-15T14:04:26.661739+00:00,1.8253333333335224
19,2026-05-15T14:04:26.695072+00:00,-1.2579999999998108
20,2026-05-15T14:04:26.728406+00:00,-0.8413333333331442
21,2026-05-15T14:04:26.761739+00:00,-1.5079999999998108
22,2026-05-15T14:04:26.795073+00:00,3.242000000000189
23,2026-05-15T14:04:26.828406+00:00,5.158666666666856
24,2026-05-15T14:04:26.861739+00:00,-2.1746666666664773
25,2026-05-15T14:04:26.895072+00:00,-2.257999999999811
26,2026-05-15T14:04:26.928406+00:00,0.15866666666685583
27,2026-05-15T14:04:26.961739+00:00,-2.1746666666664773
28,2026-05-15T14:04:26.995073+00:00,-2.757999999999811
29,2026-05-15T14:04:27.028406+00:00,-0.17466666666647748
30,2026-05-15T14:04:27.061739+00:00,-0.5079999999998108
31,2026-05-15T14:04:27.095073+00:00,-0.5079999999998108
32,2026-05-15T14:04:27.128406+00:00,-0.8413333333331442
33,2026-05-15T14:04:27.161739+00:00,0.15866666666685583
34,2026-05-15T14:04:27.195072+00:00,3.242000000000189
35,2026-05-15T14:04:27.228406+00:00,4.492000000000189
36,2026-05-15T14:04:27.261739+00:00,1.8253333333335224
37,2026-05-15T14:04:27.295073+00:00,4.742000000000189
38,2026-05-15T14:04:27.328406+00:00,6.492000000000189
39,2026-05-15T14:04:27.361739+00:00,7.492000000000189
40,2026-05-15T14:04:27.395072+00:00,3.742000000000189
41,2026-05-15T14:04:27.428406+00:00,2.1586666666668557
42,2026-05-15T14:04:27.461739+00:00,4.825333333333522
43,2026-05-15T14:04:27.495073+00:00,5.992000000000189
44,2026-05-15T14:04:27.528406+00:00,5.492000000000189
45,2026-05-15T14:04:27.561739+00:00,7.492000000000189
46,2026-05-15T14:04:27.595073+00:00,4.742000000000189
47,2026-05-15T14:04:27.628406+00:00,6.158666666666856
48,2026-05-15T14:04:27.661739+00:00,4.158666666666856
49,2026-05-15T14:04:27.695072+00:00,3.492000000000189
50,2026-05-15T14:04:27.728406+00:00,5.158666666666856
51,2026-05-15T14:04:27.761739+00:00,6.492000000000189
52,2026-05-15T14:04:27.795073+00:00,2.242000000000189
53,2026-05-15T14:04:27.828406+00:00,5.158666666666856
54,2026-05-15T14:04:27.861739+00:00,8.825333333333523
55,2026-05-15T14:04:27.895072+00:00,2.492000000000189
56,2026-05-15T14:04:27.928406+00:00,3.492000000000189
57,2026-05-15T14:04:27.961739+00:00,7.492000000000189
58,2026-05-15T14:04:27.995073+00:00,7.742000000000189
59,2026-05-15T14:04:28.028406+00:00,2.492000000000189
60,2026-05-15T14:04:28.061739+00:00,1.8253333333335224
61,2026-05-15T14:04:28.095073+00:00,3.992000000000189
62,2026-05-15T14:04:28.128406+00:00,2.492000000000189
63,2026-05-15T14:04:28.161739+00:00,2.8253333333335227
64,2026-05-15T14:04:28.195072+00:00,0.9920000000001892
65,2026-05-15T14:04:28.228406+00:00,-0.5079999999998108
66,2026-05-15T14:04:28.261739+00:00,0.8253333333335225
67,2026-05-15T14:04:28.295073+00:00,-1.5079999999998108
68,2026-05-15T14:04:28.328406+00:00,-1.841333333333144
69,2026-05-15T14:04:28.361739+00:00,-2.507999999999811
70,2026-05-15T14:04:28.395072+00:00,-2.007999999999811
71,2026-05-15T14:04:28.428406+00:00,-2.1746666666664773
72,2026-05-15T14:04:28.461739+00:00,-3.8413333333331443
73,2026-05-15T14:04:28.495073+00:00,0.24200000000018917
74,2026-05-15T14:04:28.528406+00:00,1.158666666666856
75,2026-05-15T14:04:28.561739+00:00,-1.1746666666664776
76,2026-05-15T14:04:28.595073+00:00,-0.007999999999810825
77,2026-05-15T14:04:28.628406+00:00,-1.1746666666664776
78,2026-05-15T14:04:28.661739+00:00,1.8253333333335224
79,2026-05-15T14:04:28.695072+00:00,-1.5079999999998108
80,2026-05-15T14:04:28.728406+00:00,-2.507999999999811
81,2026-05-15T14:04:28.761739+00:00,-3.507999999999811
82,2026-05-15T14:04:28.795073+00:00,-3.007999999999811
83,2026-05-15T14:04:28.828406+00:00,-0.5079999999998108
84,2026-05-15T14:04:28.861739+00:00,-1.1746666666664776
85,2026-05-15T14:04:28.895072+00:00,-2.757999999999811
86,2026-05-15T14:04:28.928406+00:00,-1.5079999999998108
87,2026-05-15T14:04:28.961739+00:00,-0.17466666666647748
88,2026-05-15T14:04:28.995073+00:00,-3.257999999999811
89,2026-05-15T14:04:29.028406+00:00,-1.1746666666664776
90,2026-05-15T14:04:29.061739+00:00,-3.1746666666664773
91,2026-05-15T14:04:29.095073+00:00,-2.007999999999811
92,2026-05-15T14:04:29.128406+00:00,-3.507999999999811
93,2026-05-15T14:04:29.161739+00:00,-4.174666666666478
94,2026-05-15T14:04:29.195072+00:00,-4.007999999999811
95,2026-05-15T14:04:29.228406+00:00,-3.8413333333331443
96,2026-05-15T14:04:29.261739+00:00,-6.841333333333144
97,2026-05-15T14:04:29.295073+00:00,-6.507999999999811
98,2026-05-15T14:04:29.328406+00:00,-3.507999999999811
99,2026-05-15T14:04:29.361739+00:00,-2.1746666666664773
100,2026-05-15T14:04:29.395072+00:00,-6.257999999999811
101,2026-05-15T14:04:29.428406+00:00,-8.174666666666477
102,2026-05-15T14:04:29.461739+00:00,-9.841333333333145
103,2026-05-15T14:04:29.495073+00:00,-11.00799999999981
104,2026-05-15T14:04:29.528406+00:00,-10.50799999999981
105,2026-05-15T14:04:29.561739+00:00,-7.507999999999811
106,2026-05-15T14:04:29.595073+00:00,-8.50799999999981
107,2026-05-15T14:04:29.628406+00:00,-9.50799999999981
108,2026-05-15T14:04:29.661739+00:00,-5.507999999999811
109,2026-05-15T14:04:29.695072+00:00,-6.507999999999811
110,2026-05-15T14:04:29.728406+00:00,-6.841333333333144
111,2026-05-15T14:04:29.761739+00:00,-6.841333333333144
112,2026-05-15T14:04:29.795073+00:00,-7.757999999999811
113,2026-05-15T14:04:29.828406+00:00,-7.507999999999811
114,2026-05-15T14:04:29.861739+00:00,-9.841333333333145
115,2026-05-15T14:04:29.895072+00:00,-11.00799999999981
116,2026-05-15T14:04:29.928406+00:00,-8.174666666666477
117,2026-05-15T14:04:29.961739+00:00,-8.50799999999981
118,2026-05-15T14:04:29.995073+00:00,-6.007999999999811
119,2026-05-15T14:04:30.028406+00:00,-6.841333333333144
120,2026-05-15T14:04:30.061739+00:00,-7.841333333333144
121,2026-05-15T14:04:30.095073+00:00,-8.25799999999981
122,2026-05-15T14:04:30.128406+00:00,-5.507999999999811
123,2026-05-15T14:04:30.161739+00:00,-6.507999999999811
124,2026-05-15T14:04:30.195072+00:00,-5.507999999999811
125,2026-05-15T14:04:30.228406+00:00,-6.174666666666478
126,2026-05-15T14:04:30.261739+00:00,-5.174666666666478
127,2026-05-15T14:04:30.295073+00:00,-6.507999999999811
128,2026-05-15T14:04:30.328406+00:00,-4.841333333333144
129,2026-05-15T14:04:30.361739+00:00,-3.507999999999811
130,2026-05-15T14:04:30.395072+00:00,-7.007999999999811
131,2026-05-15T14:04:30.428406+00:00,-0.5079999999998108
132,2026-05-15T14:04:30.461739+00:00,-3.507999999999811
133,2026-05-15T14:04:30.495073+00:00,-2.757999999999811
134,2026-05-15T14:04:30.528406+00:00,-3.1746666666664773
135,2026-05-15T14:04:30.561739+00:00,-3.1746666666664773
136,2026-05-15T14:04:30.595073+00:00,-2.007999999999811
137,2026-05-15T14:04:30.628406+00:00,-6.841333333333144
138,2026-05-15T14:04:30.661739+00:00,-1.841333333333144
139,2026-05-15T14:04:30.695072+00:00,-3.507999999999811
140,2026-05-15T14:04:30.728406+00:00,-1.5079999999998108
141,2026-05-15T14:04:30.761739+00:00,-1.1746666666664776
142,2026-05-15T14:04:30.795073+00:00,-2.757999999999811
143,2026-05-15T14:04:30.828406+00:00,2.8253333333335227
144,2026-05-15T14:04:30.861739+00:00,0.8253333333335225
145,2026-05-15T14:04:30.895072+00:00,-0.7579999999998108
146,2026-05-15T14:04:30.928406+00:00,-4.174666666666478
147,2026-05-15T14:04:30.961739+00:00,-0.8413333333331442
