x,y,z,rx,ry,rz,timestamp
-0.003487721463941318,-0.07041836427613776,-0.019083049075367196,0.6176775787911041,0.14648088802056897,0.07334211229373284,1778853190.1320167
-0.0032019102392257135,-0.07097241572721565,-0.019911626198819653,0.6238547211109542,0.14431178390245547,0.07901378104205989,1778853190.1653502
-0.003331832258443199,-0.07166089254790636,-0.02001714274057036,0.6289944855416616,0.14752969287474343,0.0858481451535028,1778853190.1986835
-0.0033151160599584313,-0.07191966239805242,-0.020461010849587336,0.6359323369540764,0.1494141869950531,0.09105842522631112,1778853190.2320168
-0.0026910596048548446,-0.07262736784455211,-0.020787685014709893,0.6420639069578546,0.1486571944989902,0.09897163352689944,1778853190.2653503
-0.002522007148502815,-0.07317521048926616,-0.0209490466245771,0.6502542490233783,0.15348038462127853,0.10751481503917529,1778853190.2986834
-0.002551532293702775,-0.07168913044165479,-0.019272906857695407,0.6756289835736142,0.1578058009505438,0.1191800425973778,1778853190.3320167
-0.003053692810441846,-0.0733996919470225,-0.020653697183991387,0.6729616722020428,0.16953544190908448,0.1265148098851593,1778853190.3653502
-0.0031429595499566595,-0.0755358209751634,-0.022156466607331518,0.6700188917870592,0.17516615980946545,0.13122522008011714,1778853190.3986835
-0.003073530395142202,-0.07600866534141706,-0.022972231798553736,0.6734135878336432,0.174371330861172,0.13158147320265548,1778853190.4320168
-0.0029048684158237874,-0.07677580020095702,-0.023876318514932073,0.6760915781337603,0.17535195369095585,0.1332930133253058,1778853190.4653502
-0.002994435829941251,-0.07827504383231258,-0.02530471409959615,0.6791664592055536,0.18120664582478674,0.1391188882897629,1778853190.4986835
-0.0030610345310556147,-0.07901389102785858,-0.026403829261333008,0.6805342460093842,0.18340675934177897,0.14121924638017688,1778853190.5320168
-0.0029326859725560357,-0.08059632609455263,-0.027694213485652996,0.6779477429974207,0.18424935845805648,0.14187619594018167,1778853190.5653503
-0.002661891878360357,-0.08297452332885696,-0.02977211605557601,0.6728475747795489,0.18462461660060855,0.14146858895340705,1778853190.5986836
-0.002709973646702013,-0.08464114008360958,-0.030571168813562245,0.6695690784395241,0.18827265917718147,0.14310755868025066,1778853190.6320167
-0.0027986557602282807,-0.08550588610222916,-0.030896668420014387,0.673928203288517,0.19266672644948887,0.14542897199924074,1778853190.6653502
-0.003110019196034007,-0.08695807907681861,-0.0313186969671878,0.6744237599221806,0.1988506658257066,0.14726696593221167,1778853190.6986835
-0.0034144571213308903,-0.08797816521790928,-0.03155373555805881,0.6742351843729546,0.20199058115681937,0.14606753551414747,1778853190.7320168
-0.003541238981843398,-0.0890731726952158,-0.031741165135691723,0.6750675043564387,0.2039818918530259,0.14772803754950334,1778853190.7653503
-0.003658190413388859,-0.09045741538708364,-0.03190955398294904,0.6748962389978639,0.20485002607359196,0.14816306032627616,1778853190.7986834
-0.003808622233498644,-0.09140509758923505,-0.031973641510152515,0.6747261342439149,0.20263439899817845,0.14878674078631313,1778853190.8320167
-0.00395963729904966,-0.09275615800960202,-0.0321246099761652,0.6740758391604841,0.19700596997423994,0.14487512527866897,1778853190.8653502
-0.004180868229787788,-0.09470230602294952,-0.03228612784897082,0.6744318052816113,0.19391324135606627,0.1449690867112216,1778853190.8986835
-0.00429548596638577,-0.09609355462289507,-0.03255043470479455,0.675027761641336,0.19294600891798677,0.14615480974340272,1778853190.9320168
-0.004605326259315,-0.09769846192284533,-0.03277604352229424,0.6751944165659526,0.1928072300164061,0.14427595900809767,1778853190.9653502
-0.0047280837967388,-0.09975693066840313,-0.03310207332532755,0.6779116583208384,0.19441355432165824,0.14673793428928752,1778853190.9986835
-0.0047265816730626044,-0.10120100240488548,-0.03323642330864224,0.6806212234723186,0.19685599251063304,0.14962078121256037,1778853191.0320168
-0.004820013614957739,-0.10284754509651127,-0.0333646890218608,0.6823011412371386,0.1985678302038249,0.1513583300536675,1778853191.0653503
-0.005245816548526295,-0.10519064275389266,-0.03361835982037746,0.6840391110838827,0.20169145447622955,0.14984076133528548,1778853191.0986836
-0.005144750171980879,-0.1069454445817536,-0.03378519226840892,0.6853180692686336,0.20203493279250573,0.14995475107364833,1778853191.1320167
-0.004815189963888576,-0.10877052995246925,-0.03408338491597367,0.6865115522233367,0.19919406967808284,0.14833561762564398,1778853191.1653502
-0.004481491715358369,-0.11155213208060137,-0.03454778009904623,0.6847781151951604,0.19805335426296294,0.14496468353043826,1778853191.1986835
-0.00444735478448397,-0.11342603491038346,-0.034893880960985474,0.6832473479201515,0.20079144242929936,0.14162830627790782,1778853191.2320168
-0.004118963729117044,-0.11558713406026869,-0.035052801905627984,0.6800589492085687,0.20126612335523839,0.1394822371956725,1778853191.2653503
-0.0035104607092008217,-0.11828690081574585,-0.035473463191272224,0.676688405586101,0.20311118862511737,0.1392074656477397,1778853191.2986834
-0.00316415634596134,-0.11983662486169944,-0.03589536806104839,0.674713166787319,0.2062538933342888,0.140558550088026,1778853191.3320167
-0.002783046381234248,-0.12188088240721912,-0.036209965222205036,0.6698413405255172,0.20902797060338804,0.1386530492555606,1778853191.3653502
-0.002439735365120499,-0.12425275809659878,-0.036561723116170515,0.6624992345775612,0.20997616085625995,0.13524300909846834,1778853191.3986835
-0.0026361056278963175,-0.12597180346719003,-0.03676302933547372,0.6572992748361205,0.21110419777836562,0.1327911428290787,1778853191.4320168
-0.0029988166442781864,-0.12758066164059728,-0.03685516632948617,0.6523344803939085,0.21204244250978455,0.1296324039849881,1778853191.4653502
-0.003543932648958221,-0.1298488973791705,-0.03699153543459564,0.6458543332901039,0.21137277241252975,0.12405051039870879,1778853191.4986835
-0.0033795392511297016,-0.13171663609363357,-0.037186319797553755,0.6410947480857532,0.20648035985281674,0.12198739240806958,1778853191.5320168
-0.0034618106196271994,-0.1336150662646874,-0.0373194372691346,0.6355044953876108,0.2066024469557847,0.12122041646803228,1778853191.5653503
-0.0031830843860847697,-0.13545055916762785,-0.037731029656713294,0.6303452926849176,0.20757241245388464,0.12255326630124816,1778853191.5986836
-0.002418170228567658,-0.13681452697966628,-0.03817095042145995,0.6250338584698966,0.20720765233833754,0.12327912677483978,1778853191.6320167
-0.001811423688200164,-0.13809987086298284,-0.03849855379680121,0.6208262137230496,0.20896602375760928,0.12385711725099549,1778853191.6653502
-0.0009992786947789429,-0.13978993983345275,-0.038758251160902764,0.6143921075816845,0.2108545142100138,0.12589603202493369,1778853191.6986835
-0.0006945146087308188,-0.14106699071404571,-0.03899735203665203,0.608234436814681,0.21388805434787822,0.12419262656484308,1778853191.7320168
-0.0006744207478381767,-0.14237640145557695,-0.03900392422693048,0.6019951973687802,0.2179154230935379,0.12326081087586442,1778853191.7653503
-0.0005191601296077514,-0.14405934960285477,-0.03904149468900391,0.5937681043436217,0.21982714142016327,0.12188448742005238,1778853191.7986834
-0.00044370136837471724,-0.14540578595893974,-0.03917507292183249,0.5863087018286482,0.22133563436122364,0.12096626574565576,1778853191.8320167
-0.0005046969663992141,-0.14649744656616878,-0.03926421771327234,0.5807222750175624,0.22441806601415082,0.12162121432294892,1778853191.8653502
-0.00069049473754609,-0.14775792521098705,-0.03932150080826953,0.5743594862958721,0.22754331453456159,0.12230223149022532,1778853191.8986835
-0.0009071013229733336,-0.14911943698683194,-0.03937151972727222,0.5687491852374558,0.23060709460748047,0.1253035496683475,1778853191.9320168
-0.0010786056752405198,-0.15031689121675254,-0.03940541156708344,0.5629991407217728,0.23388111676270865,0.12773127876209706,1778853191.9653502
-0.0011834994103753227,-0.1513217671121843,-0.03948091183047601,0.5580646842660963,0.23567452595159524,0.12819803156821855,1778853191.9986835
-0.0009860190156223455,-0.15259603517639542,-0.03943692467861078,0.551084254436005,0.23565007433326618,0.12852426966418315,1778853192.0320168
-0.0008514945986527047,-0.15337923472627163,-0.03945364750811116,0.5480353520525891,0.23620696338367853,0.1294027740398097,1778853192.0653503
-0.0007216154668203891,-0.15441546274334564,-0.03956298637135825,0.5424104376831453,0.238186121546073,0.129921554019782,1778853192.0986836
-0.0006456234606894789,-0.15561087369109483,-0.03951538375911688,0.5361412101311444,0.24110520265988564,0.12979277572647674,1778853192.1320167
-0.0004430097057240373,-0.1565847755410393,-0.03955229440949183,0.5307130432515645,0.24148935527819512,0.12878326975047294,1778853192.1653502
-0.0004564267302178585,-0.15757958214126494,-0.03956511968315344,0.5244755579074651,0.24399566931676148,0.1257886367980893,1778853192.1986835
-0.0001329787991208763,-0.15893235157279262,-0.039627166041198696,0.516941393917765,0.24681492411401035,0.12525751162802878,1778853192.2320168
-0.00015273813068826677,-0.15974502269670135,-0.039627483938732215,0.5127345721109676,0.24962051091722015,0.12450333674830767,1778853192.2653503
-0.00011157867494345805,-0.16091416733584535,-0.03952983889093802,0.5055852164203346,0.2524166055684465,0.12355997828576114,1778853192.2986834
-0.0001368892377902512,-0.16191164970944683,-0.03946094343764485,0.4991906537273905,0.25521236119599094,0.12199621858946873,1778853192.3320167
-0.00035731266789779294,-0.16299125535638892,-0.03927602347682511,0.49215106366165834,0.2596503710925206,0.12046142976300951,1778853192.3653502
-0.0006633224671312926,-0.16383391535013214,-0.03907597176445654,0.4870326575416923,0.26314877563320715,0.1192703894536648,1778853192.3986835
-0.0007580951734265354,-0.16470187873485087,-0.03881648331900937,0.4823094350998041,0.26435566119329235,0.11891228744848037,1778853192.4320168
-0.0009441634852044812,-0.16536880555796823,-0.03853535786611268,0.4780035406776277,0.2648928417649418,0.1175570410872512,1778853192.4653502
-0.0010915854370404851,-0.16596414321404465,-0.038227693727265435,0.47416066353416464,0.2656469140250105,0.11626309218605743,1778853192.4986835
-0.001271150567509278,-0.1668516141818094,-0.03788212688465694,0.4668875879176097,0.26612896259854046,0.11434100510263857,1778853192.5320168
-0.001414208008410693,-0.16742489939645303,-0.03769825563741078,0.46075606176612605,0.264750692412246,0.11049726676410628,1778853192.5653503
-0.0013212299850733297,-0.16781354880540134,-0.03748131083160117,0.4564171636080585,0.26252216536665873,0.10945308533934563,1778853192.5986836
-0.0011809795993212267,-0.1679179364458036,-0.03734180153216479,0.4551834076877082,0.2593254539235065,0.108402897335365,1778853192.6320167
-0.0011293725235129685,-0.16841829677211145,-0.03692192812883759,0.44968771905023885,0.2582642685303297,0.10722192371079597,1778853192.6653502
-0.0010954752303855228,-0.16867773554956114,-0.036688970994077905,0.44508073683172367,0.25669011941001435,0.1051640193817753,1778853192.6986835
-0.0009716785900480432,-0.16869891375357965,-0.03657239930329215,0.4420955045203922,0.2545677497301372,0.10387546503495776,1778853192.7320168
-0.0007249002339105787,-0.16883015668461124,-0.03620806700345991,0.4395531511711851,0.25403377058579113,0.10622282837978586,1778853192.7653503
-0.000813131003254833,-0.1686093153633014,-0.03603851825972134,0.4394280062454094,0.2535252756587366,0.10588832787409701,1778853192.7986834
-0.0013221851923150073,-0.16901834841926383,-0.03502188942782414,0.43615610160072515,0.2574165519807627,0.10804076474202289,1778853192.8320167
-0.0013662453667449442,-0.16923819104043192,-0.034539058441301895,0.43293148355872724,0.25597082640010194,0.10770693603651506,1778853192.8653502
-0.001378719516334778,-0.16912159649013667,-0.03455513378126686,0.43137406409720275,0.2524197661459875,0.10459472544248044,1778853192.8986835
-0.000720172264691947,-0.16972668730972792,-0.03443150825389321,0.42390695299202186,0.24731972119144424,0.10147096279696985,1778853192.9320168
-0.00039729754164209295,-0.16987485101878547,-0.03473082891613686,0.42294279482922853,0.24560546035761754,0.10233418242036389,1778853192.9653502
0.00016298982316839726,-0.17000926563857283,-0.0354245848654725,0.4177617852983512,0.23870293190613284,0.09511879533000646,1778853192.9986835
0.00029539782807552816,-0.17050061850780796,-0.035729658442390795,0.41230897202507943,0.23651359821413212,0.09074957740912566,1778853193.0320168
-0.0006261284747063463,-0.17082576844967004,-0.03555400930328521,0.4126912575747765,0.24257523439591896,0.09175247745366792,1778853193.0653503
-0.0014356533979333573,-0.17110258736477607,-0.03502927986450513,0.41479178412035855,0.24886644010851294,0.095823395725645,1778853193.0986836
-0.002164192222866086,-0.17052393848866704,-0.03505376529365067,0.420738269784688,0.25226821821392487,0.0973807943064114,1778853193.1320167
-0.0022829512515467032,-0.16951691705418742,-0.03524229728297951,0.4304040299634007,0.25451726931952395,0.10437012419713775,1778853193.1653502
-0.0016888183970688187,-0.16766905454393535,-0.03650083715224395,0.4420558405665027,0.24622281840241594,0.10365082915192296,1778853193.1986835
-0.0008544881799064756,-0.16583061206585584,-0.03767010961332743,0.449647323988547,0.2383917023669756,0.1033248548681957,1778853193.2320168
-0.0007735220052466863,-0.1640982863572093,-0.03834592799766631,0.45622048280271194,0.2390750919293552,0.1045154519304595,1778853193.2653503
-0.001231382207723086,-0.16273283975509212,-0.03853240650894537,0.46009033733121707,0.24245592657142928,0.10407731270949618,1778853193.2986834
-0.0017267531287291187,-0.16149259604023503,-0.03858622470212472,0.4632559001545066,0.24224421972384555,0.10281174814005072,1778853193.3320167
-0.00214240293703827,-0.16013430659072153,-0.03873409894098795,0.46688608373957835,0.23865904299280097,0.09918650936085688,1778853193.3653502
-0.0019459999256027974,-0.15886822812316032,-0.038971688147036034,0.4694531101035316,0.23157713992073817,0.09595172951722541,1778853193.3986835
-0.002010625430360207,-0.15747200253483268,-0.03892544295692299,0.4751219775961627,0.2305578590674848,0.0958875827595472,1778853193.4320168
-0.0019700491884461512,-0.155718180240956,-0.03890169922945953,0.48380215666298176,0.23104673101622367,0.09877895266360667,1778853193.4653502
-0.0019401179201970478,-0.1544695299727666,-0.03885562856501502,0.49031559860636303,0.23070001047059735,0.0995920793476366,1778853193.4986835
-0.0016863014516298167,-0.1531932391485186,-0.038893443766578516,0.49773799203008284,0.22701110120660734,0.10024357661882347,1778853193.5320168
-0.0014068782297279093,-0.15157437999117196,-0.03889871513023073,0.5048869216168352,0.2218746492073944,0.09898358275912435,1778853193.5653503
-0.0015582082866434938,-0.1498274014070994,-0.038779445171559936,0.5146949940685619,0.2213800783727679,0.09894100265502198,1778853193.5986836
-0.0013753066456777168,-0.14865550630310037,-0.038573583053531826,0.5214075359469607,0.22091658329114053,0.10146163787880011,1778853193.6320167
-0.0011232861386188686,-0.1467377187891671,-0.03846147534831301,0.5348011271317965,0.21882841549871493,0.10413266318223297,1778853193.6653502
-0.0009072008056244143,-0.14553724556184336,-0.03832143693779533,0.5415260656261763,0.2156977993503632,0.10437331837892566,1778853193.6986835
-0.0011412732366836082,-0.1445062741381088,-0.03825109348500203,0.5462873761445634,0.2157962180221298,0.10331375049753595,1778853193.7320168
-0.001481420505458797,-0.14279455121247517,-0.038120025984871374,0.5532618873468211,0.2172854205367219,0.10325414246269593,1778853193.76535
-0.0017844481655494417,-0.141287552534625,-0.03792334328482415,0.559632901954059,0.21893506797409537,0.10296557606630224,1778853193.7986834
-0.0016089802046944405,-0.14032784362135794,-0.03784910883792228,0.5629320637485803,0.21757231154842613,0.10266109665904558,1778853193.8320167
-0.00149635080643235,-0.13874766919440235,-0.037722510665200555,0.5701171116999918,0.2201828129379601,0.10593633633838472,1778853193.86535
-0.0012662165670467988,-0.13754961835750426,-0.037556093179866065,0.5764967649321823,0.22346906424548715,0.11065200046195825,1778853193.8986835
-0.000766162335007217,-0.13646875786621238,-0.03755246593315383,0.5813961126178138,0.22263569003951508,0.11130497905309147,1778853193.9320168
-0.0001458068302848614,-0.13477746195898532,-0.037397430157133434,0.5901499227302639,0.222302308151032,0.11520284358932165,1778853193.96535
-0.00010029214329723922,-0.13340886658539305,-0.03731976547341805,0.5966268982109113,0.2250942969429212,0.11681599231764724,1778853193.9986835
-0.0001671108378404168,-0.13220818052760136,-0.03719917727733095,0.6022888030780601,0.2275879480058686,0.11948759730475503,1778853194.0320168
-0.00024754301058875863,-0.13082081349314587,-0.037013912312643095,0.6078095980312563,0.228223982141517,0.1205242443551021,1778853194.06535
-0.0002237404977945444,-0.1293944098624547,-0.036882135513920375,0.6132008967888085,0.22600295740684676,0.12141158000617196,1778853194.0986836
-0.0004877138242053363,-0.12849672064109585,-0.03676973318557916,0.6160812231318664,0.2267440431704863,0.12186010409624229,1778853194.1320167
-0.0009410722801171298,-0.12695070494375318,-0.036504749168707565,0.6197845204410021,0.22779367869674563,0.12181931452435131,1778853194.16535
-0.0015114509903087926,-0.12537132576583077,-0.036308204565019944,0.6215810915965646,0.22824829404382665,0.11812420959179813,1778853194.1986835
-0.0016474549852882794,-0.12423059150125904,-0.03606363340798846,0.6235956912181463,0.22743806510011783,0.11856617180673673,1778853194.2320168
-0.0017471824975535458,-0.1227373788371672,-0.03593225322603302,0.6273676858224837,0.2266089365370355,0.119295693116975,1778853194.26535
-0.0017487577095236305,-0.12113135033800167,-0.035722637749295134,0.6313430363706442,0.22561810444021146,0.12123887399720543,1778853194.2986834
-0.0017186413859350577,-0.11984408967398084,-0.0356210979728188,0.6325610360262957,0.22375039390306375,0.11901534347665292,1778853194.3320167
-0.0017456207754367877,-0.11826398382398468,-0.035470527529012606,0.6335347564718421,0.2241640736372416,0.11883331000519899,1778853194.36535
-0.0017848763301234849,-0.11695687790209358,-0.03532888698408549,0.6341373268334682,0.22500841331460777,0.1194742291176209,1778853194.3986835
-0.0017642860664312423,-0.1156205676860153,-0.03523256047136238,0.6355969584172675,0.2242124611183972,0.11904398391274473,1778853194.4320168
-0.0020311310564132276,-0.1141694533803472,-0.03494243390338495,0.6374526523910528,0.2249337420077679,0.11970031339618455,1778853194.46535
-0.002392239687348242,-0.11251282621319311,-0.03475832880088156,0.639216218259362,0.22480205908974293,0.11908328467713768,1778853194.4986835
-0.0024377501216253537,-0.11112124643316083,-0.0346102317711526,0.6404969880602053,0.22070908232132716,0.11784329613376346,1778853194.5320168
-0.002548870221255672,-0.10964667659151721,-0.03440523035021087,0.6407661035429044,0.21703859970201655,0.11623381179958579,1778853194.56535
-0.0028534976340623963,-0.10805080787248068,-0.03421675568003832,0.6428775750142831,0.21793109259264468,0.11708741404589586,1778853194.5986836
-0.002760899477088262,-0.10673515693218247,-0.034198719732663106,0.6456385502524606,0.21635781381865854,0.11868913069371724,1778853194.6320167
-0.0026741809158582924,-0.10515404612215629,-0.033933523041599994,0.6482206055846973,0.212290778202077,0.11767434420767202,1778853194.66535
-0.002868808345251156,-0.1031636187350106,-0.033720730183941394,0.6530167576701946,0.2107203948626906,0.118433000579085,1778853194.6986835
-0.00282884910607922,-0.10181276537871507,-0.03368023149300357,0.6561327921662539,0.2087031705052433,0.11958906342265571,1778853194.7320168
-0.002848478798846428,-0.10043948499846625,-0.033514017740078644,0.6601780865537578,0.20561090910664634,0.11947647920254882,1778853194.76535
-0.0029574812244973522,-0.09865512265775347,-0.033328702539500064,0.6654702315270665,0.2023238340541783,0.1192098850397427,1778853194.7986834
-0.0030129445768453116,-0.09742339215915195,-0.03319786284839968,0.6689526751524268,0.20120571108611054,0.12102150761748688,1778853194.8320167
-0.003050706109078914,-0.09612338517625536,-0.03297730906961409,0.6718259426206795,0.1993369839607435,0.12197544450903586,1778853194.86535
-0.003064319603809937,-0.09450564181273774,-0.032746933215599655,0.6740196327968255,0.19675676344743012,0.12162603783996945,1778853194.8986835
-0.003151595682362002,-0.0932951664546462,-0.032668538491390633,0.6739988130917592,0.19711588554373227,0.1219578543280266,1778853194.9320168
-0.0032726305011720673,-0.09179790856233958,-0.032370351223680954,0.6755967902758853,0.19810456319016514,0.12315691563218921,1778853194.96535
-0.003222533452116603,-0.09042368873884417,-0.032266073094436215,0.6760283898869403,0.19731976536506185,0.12303405309893838,1778853194.9986835
-0.00290583067463815,-0.08915016894055613,-0.03219433929428481,0.6763711060618254,0.19422379886798863,0.1226758407236294,1778853195.0320168
-0.0028601389353415997,-0.088019437800897,-0.031960452899244374,0.6763249539081663,0.19330213836449214,0.12162893779479608,1778853195.06535
-0.002902134726022207,-0.08621156450676218,-0.03145858589018303,0.6765201750999031,0.1934074872952707,0.12149785143870499,1778853195.0986836
-0.0029046460591616937,-0.0851781076049146,-0.03104040304864107,0.6763610687143677,0.1928457125568681,0.12076320470932819,1778853195.1320167
-0.0029720206982214296,-0.08420886172974558,-0.030621657491084944,0.6764859844931348,0.19095645811541034,0.11980931753225472,1778853195.16535
-0.0033075640191459945,-0.0829181181135678,-0.030011842710520435,0.6774618528421534,0.19090798286779806,0.11859283521233094,1778853195.1986835
-0.0034645270946259657,-0.08206429611000131,-0.029426456052853628,0.6799696623858273,0.19011900893188705,0.12101988357916996,1778853195.2320168
-0.003520577142471814,-0.08167879597671125,-0.028926635922604475,0.6797369107590611,0.18916520324249353,0.12122672296427837,1778853195.26535
-0.0035382035494671395,-0.08076678578456008,-0.028286852365802462,0.6825783906180708,0.18930919130291712,0.12417039825452864,1778853195.2986834
-0.003363601462426397,-0.08024696179234139,-0.027929682813361122,0.6843962093977008,0.18926810471128894,0.12610078184080264,1778853195.3320167
-0.0028867664010777867,-0.07966579872907098,-0.027460481995668532,0.6858888769706573,0.18879926827571067,0.12837268786577857,1778853195.36535
-0.0024409918530207617,-0.07902571687535702,-0.027021780765316656,0.6875493909156684,0.18988488858087463,0.13005863735753984,1778853195.3986835
-0.0023478142027463585,-0.07862746748593824,-0.02654450505007075,0.6889675917948027,0.1927166230640459,0.13246894834262068,1778853195.4320168
-0.0021955881413294963,-0.0781849777799702,-0.02615033767087881,0.689799949088426,0.1942296193966766,0.1346529429129617,1778853195.46535
-0.002085424799313631,-0.07770828752830582,-0.025526752849053615,0.6889598122164128,0.1960103377430815,0.13525269893146888,1778853195.4986835
-0.0020733328217907403,-0.07734586945106908,-0.024853329321880013,0.6867503717094728,0.19846100844688877,0.13546157294727,1778853195.5320168
-0.002075641814492261,-0.07688252563649299,-0.024389797805553358,0.6849087409430293,0.19956045322514676,0.1341308295193097,1778853195.56535
-0.001943100684507159,-0.07629626254930016,-0.023835164503835382,0.6797920592648855,0.20015082107152118,0.13235447639649006,1778853195.5986836
-0.0022066507299913474,-0.07589156042598912,-0.02335978750886788,0.6758616680325307,0.20299825916279474,0.13202486578699876,1778853195.6320167
-0.0024254674437334603,-0.07543999785250803,-0.023021555301772294,0.6705621055067817,0.20561647172670328,0.13106059946916793,1778853195.66535
-0.0026356884390281283,-0.07486208487935914,-0.022667227118824712,0.6633823653529927,0.20712190332880787,0.12838107994098696,1778853195.6986835
