x,y,z,rx,ry,rz,timestamp
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.143244
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.1765773
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.2099106
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.2432442
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.2765775
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.3099105
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.343244
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.3765774
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.4099107
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.4432442
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.4765773
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.5099106
-0.014287522569841938,-0.035181121709737036,0.11160937370576825,0.048016299402039254,-0.002629193007105228,0.07381866721010498,1781608859.5432441
-0.014435899630519923,-0.035089790334412764,0.11155228400042802,0.04874835915316985,-0.002362668692670045,0.07325153743142741,1781608859.5765774
-0.015304847322923847,-0.034248873263350854,0.11092902765386475,0.050097957400576605,0.0005397326177222259,0.0695150756930671,1781608859.6099107
-0.016702629811133,-0.03338522289241526,0.11014329111172223,0.050858597037001074,0.011046601431662688,0.06229812134704446,1781608859.643244
-0.01828368255727831,-0.03283665629300757,0.10921972244076943,0.051315582914383845,0.028371571632327872,0.05625103794325785,1781608859.6765773
-0.01997311727528543,-0.03264067627505431,0.10859474848848805,0.0485966249349836,0.04655681720840259,0.04879818994424773,1781608859.7099106
-0.02073850034435613,-0.0327649710843102,0.10814207686557398,0.045125421662477676,0.05589660982543174,0.04548485294608855,1781608859.7432442
-0.02055212112994289,-0.032517103510234464,0.1064246501792244,0.052116840384217,0.05904836754063743,0.04848420702125042,1781608859.7765775
-0.019338442350105844,-0.03197710301167936,0.10309737675786289,0.0701877482725001,0.054876219621899106,0.05972574480049316,1781608859.8099105
-0.018001596064733772,-0.03139916916929033,0.09844473103776828,0.0952847338824281,0.04629201299391486,0.07008189351340431,1781608859.843244
-0.017416312034943468,-0.03109742692337211,0.0931208793690171,0.12122638957551181,0.035378031144162825,0.0725260577319868,1781608859.8765774
-0.016564743936334593,-0.03076773790913862,0.0888694244027733,0.1428211120868441,0.02256106854949822,0.07680766549733763,1781608859.9099107
-0.015146511158475812,-0.03086594958548149,0.08572407155169813,0.1586049821464376,0.009579669371553688,0.08311917635662756,1781608859.9432442
-0.013453856898705341,-0.03151078359178894,0.08108126597833938,0.18379029745313086,0.005537121701261772,0.0914256357674265,1781608859.9765773
-0.01322984278146027,-0.032013182699752195,0.07792402432173522,0.20573683119999345,0.015700924720189004,0.09439630932897235,1781608860.0099106
-0.013556773306074542,-0.03251149382645434,0.0760318924682902,0.21730319383366964,0.025332397106968562,0.0953686762790287,1781608860.0432441
-0.015309504979536353,-0.03252471048757875,0.07275212959281314,0.23721240964954324,0.04159244845775049,0.09262968760255758,1781608860.0765774
-0.01648458269816667,-0.032233396447237,0.06972073852296858,0.2526170208212895,0.04896826274035409,0.09158529290479933,1781608860.1099107
-0.016774509576119846,-0.031536941029144276,0.06636854824901006,0.2686200770518033,0.04916754092882004,0.0938771219962398,1781608860.143244
-0.016895285340793105,-0.03132083746353948,0.06513575007424323,0.2740920327588334,0.04931876578322723,0.09439608759240703,1781608860.1765773
-0.016890066092345928,-0.031266811013565377,0.06500686346049381,0.27480185890876,0.049216863738340326,0.09451486415305933,1781608860.2099106
-0.0168848438395688,-0.031212787389557916,0.06487797577045828,0.27551166803081933,0.049114873743902394,0.0946335743695555,1781608860.2432442
-0.016879048454260217,-0.031151081882149927,0.06473096988231988,0.27632451676505665,0.04899933142124605,0.09477019778854431,1781608860.2765775
-0.016873249638028005,-0.031089379599854167,0.06458396276223288,0.2771373435472556,0.04888367391180177,0.09490673401722655,1781608860.3099105
-0.01686744739088823,-0.031027680542725134,0.06443695441029527,0.2779501483776346,0.04876790128906718,0.09504318296670934,1781608860.343244
-0.01686164171285577,-0.030965984710816893,0.06428994482660488,0.2787629312564901,0.048652013626609106,0.09517954454816471,1781608860.3765774
-0.01685583260394703,-0.030904292104183873,0.06414293401126,0.2795756921841933,0.048536010998064844,0.0953158186728381,1781608860.4099107
-0.01685002006417732,-0.030842602722880294,0.06399592196435852,0.28038843116119166,0.04841989347714167,0.09545200525204466,1781608860.4432442
-0.017802403320846608,-0.03139130639298271,0.044982771008893745,0.31135772988798577,0.049656799015973,0.11689796369268177,1781608860.4765773
-0.021829257572040208,-0.03212128998875633,0.028588248390305816,0.3615652303250381,0.07362511672392978,0.13446255216235278,1781608860.5099106
-0.02223547187079035,-0.03143154098947636,0.027786162167329494,0.36843061827448725,0.07598998467790904,0.13720004414027312,1781608860.5432441
-0.022541601835815994,-0.03101128567106323,0.028025655060844187,0.3689069431915916,0.07623808284499675,0.13813388313709388,1781608860.5765774
-0.022864189776457426,-0.030572877185922172,0.029014873070663427,0.3656977800481317,0.07657241589485256,0.13577697135349667,1781608860.6099107
-0.02309084601775477,-0.030000162667735267,0.02958044477801863,0.36541829009182253,0.07535071079340244,0.13302993926452356,1781608860.643244
